"company_id","company_name","stage","stage_name","stage_status","stage_status_name","timestamp","date","project_id","id","reason"
"13f7fb20c8231c9b521e4b3293c9ccf1","东软医疗系统股份有限公司",2,"问询回复",,"",1604998807000,"2020-11-10 17:00:07","654","1e372269233311eb87f9a0369f5d5d2a","2020年11月10日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复东软医疗系统股份有限公司发行上市审核。"
"13f7fb20c8231c9b521e4b3293c9ccf1","东软医疗系统股份有限公司",8,"终止",,"",1606467601000,"2020-11-27 17:00:01","654","ee3c1759308e11eb87f9a0369f5d5d2a","2020年11月26日，东软医疗系统股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"db639ce86eab7ec0f7989644678fd363","青岛中加特电气股份有限公司",7,"中止",1,"中止，财报更新",1601461208000,"2020-09-30 18:20:08","442","80813bfb030611eb8806a0369f5d6592","2020年9月30日，青岛中加特电气股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"db639ce86eab7ec0f7989644678fd363","青岛中加特电气股份有限公司",2,"问询回复",,"",1603357206000,"2020-10-22 17:00:06","442","f8cb73f9144411eb87f9a0369f5d5d2a","2020年10月21日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复青岛中加特电气股份有限公司发行上市审核。"
"db639ce86eab7ec0f7989644678fd363","青岛中加特电气股份有限公司",8,"终止",,"",1606904100000,"2020-12-02 18:15:00","442","3c83c86a348711ebb0c708f1ea8a847f","2020年12月02日，青岛中加特电气股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"adae2e5cfd7fe7b8a5566efa128d0da8","泰州亿腾景昂药业股份有限公司",7,"中止",1,"中止，财报更新",1601461207000,"2020-09-30 18:20:07","593","805e38e1030611eb8806a0369f5d6592","2020年9月29日，泰州亿腾景昂药业股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"adae2e5cfd7fe7b8a5566efa128d0da8","泰州亿腾景昂药业股份有限公司",8,"终止",,"",1606986004000,"2020-12-03 17:00:04","593","ed40b546354511ebb0c708f1ea8a847f","2020年12月02日，泰州亿腾景昂药业股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"ecd85f5c599bdd3178211411254090e5","艾索信息股份有限公司",8,"终止",,"",1607423702000,"2020-12-08 18:35:02","382","06721118394111ebb0c708f1ea8a847f","2020年12月08日，艾索信息股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"0bf5f3e3e2f8d7798f2a3bbf8f11c5b5","赛克赛斯生物科技股份有限公司",8,"终止",,"",1607424004000,"2020-12-08 18:40:04","646","bb021e33394111ebb0c708f1ea8a847f","2020年12月07日，赛克赛斯生物科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"829b05919723e58c1a715bfdeeaf357a","上海合晶硅材料股份有限公司",8,"终止",,"",1607433000000,"2020-12-08 21:10:00","563","ad6bab93395611ebb0c708f1ea8a847f","2020年12月8日，上海合晶硅材料股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"6ff5c6348aab1f227ef2f57c344c0e15","上海泽生科技开发股份有限公司",8,"终止",,"",1607590805000,"2020-12-10 17:00:05","565","16a696743ac611ebb0c708f1ea8a847f","2020年12月09日，上海泽生科技开发股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"1f8a1ffaca9154badc38f826f83d7595","江苏微导纳米科技股份有限公司",8,"终止",,"",1608026703000,"2020-12-15 18:05:03","581","ff32463f3ebc11ebb0c708f1ea8a847f","2020年12月15日，江苏微导纳米科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"29ba12961249868111f1fe89dc150ef3","上海健耕医药科技股份有限公司",8,"终止",,"",1608201031000,"2020-12-17 18:30:31","439","e3b90535405211ebb0c708f1ea8a847f","2020年12月16日，上海健耕医药科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"bc973ee0792d9275dd785ea7021fa87a","天能电池集团股份有限公司",7,"中止",1,"中止，财报更新",1580720434000,"2020-02-03 17:00:34","338","9448a51d-4663-11ea-8806-a0369f5d6592","2020年1月31日，天能电池集团股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"bc973ee0792d9275dd785ea7021fa87a","天能电池集团股份有限公司",2,"问询回复",,"",1586768408000,"2020-04-13 17:00:08","338","2adcae26-7d65-11ea-8806-a0369f5d6592","2020年4月13日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复天能电池集团股份有限公司发行上市审核。"
"aa4d2cc473ca7b276986439ffe2a3c19","云南北方奥雷德光电科技股份有限公司",8,"终止",,"",1608714003000,"2020-12-23 17:00:03","375","3d1a482e44fd11ebb0c708f1ea8a847f","2020年12月22日，云南北方奥雷德光电科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"abc43d0f548c6b83342f25d4c8c9bd73","成都新朝阳作物科学股份有限公司",8,"终止",,"",1608714005000,"2020-12-23 17:00:05","659","3d5fbf0544fd11ebb0c708f1ea8a847f","2020年12月22日，成都新朝阳作物科学股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"d73d20957258fc0e6189e597b9102d89","昆腾微电子股份有限公司",8,"终止",,"",1608886811000,"2020-12-25 17:00:11","691","931406a4468f11ebb0c708f1ea8a847f","2020年12月24日，昆腾微电子股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"db91b438bc950155a9dd38556945b8b2","江苏正济药业股份有限公司",8,"终止",,"",1608886814000,"2020-12-25 17:00:14","791","937fb451468f11ebb0c708f1ea8a847f","2020年12月24日，江苏正济药业股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"ea0fd4413711259b016adc88d0b35af8","山西锦波生物医药股份有限公司",7,"中止",1,"中止，财报更新",1601461203000,"2020-09-30 18:20:03","510","7f898e1d030611eb8806a0369f5d6592","2020年9月30日，山西锦波生物医药股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"ea0fd4413711259b016adc88d0b35af8","山西锦波生物医药股份有限公司",2,"问询回复",,"",1606899616000,"2020-12-02 17:00:16","510","c4d6a893347c11ebb0c708f1ea8a847f","2020年12月2日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复山西锦波生物医药股份有限公司发行上市审核。"
"ea0fd4413711259b016adc88d0b35af8","山西锦波生物医药股份有限公司",8,"终止",,"",1609146004000,"2020-12-28 17:00:04","510","11e05df148eb11ebb0c708f1ea8a847f","2020年12月25日，山西锦波生物医药股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"65bc6bbb67015e30226249f2e49ad9cd","苏州康代智能科技股份有限公司",8,"终止",,"",1609321206000,"2020-12-30 17:40:06","643","fe16415a4a8211ebb0c708f1ea8a847f","2020年12月30日，苏州康代智能科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"4a51caa6e0a9656bd93537c91d32ac2d","北京芯愿景软件技术股份有限公司",7,"中止",1,"中止，财报更新",1601461205000,"2020-09-30 18:20:05","464","80129042030611eb8806a0369f5d6592","2020年9月29日，北京芯愿景软件技术股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"4a51caa6e0a9656bd93537c91d32ac2d","北京芯愿景软件技术股份有限公司",8,"终止",,"",1609405233000,"2020-12-31 17:00:33","464","9533918b4b4611ebb0c708f1ea8a847f","2020年12月30日，北京芯愿景软件技术股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"ccc64bca12ceb43245593b0864b5b61c","天士力生物医药股份有限公司",8,"终止",,"",1610096402000,"2021-01-08 17:00:02","706","e3a1c7d4518f11ebb0c708f1ea8a847f","2021年01月06日，天士力生物医药股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"d9393e5d9ceeaf86042bba02c1433abb","上海拓璞数控科技股份有限公司",8,"终止",,"",1610531401000,"2021-01-13 17:50:01","572","b3c9789c558411ebb0c708f1ea8a847f","2021年01月12日，上海拓璞数控科技股份有限公司因保荐人招商证券股份有限公司撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"10800d55b66c31a9b9f8dc32c0165b84","包头天和磁材科技股份有限公司",8,"终止",,"",1611046806000,"2021-01-19 17:00:06","702","b6c08c905a3411ebb0c708f1ea8a847f","2021年01月19日，包头天和磁材科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"b26f47829ced9ef2f28d77b3fc75e278","广东鸿铭智能股份有限公司",7,"中止",1,"中止，财报更新",1601461205000,"2020-09-30 18:20:05","437","8023e74c030611eb8806a0369f5d6592","2020年9月29日，广东鸿铭智能股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"b26f47829ced9ef2f28d77b3fc75e278","广东鸿铭智能股份有限公司",2,"问询回复",,"",1604922600000,"2020-11-09 19:50:00","437","b27f1f7b228111eb87f9a0369f5d5d2a","2020年11月9日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复广东鸿铭智能股份有限公司发行上市审核。"
"b26f47829ced9ef2f28d77b3fc75e278","广东鸿铭智能股份有限公司",8,"终止",,"",1611057900000,"2021-01-19 20:05:00","437","8e29265f5a4e11ebb0c708f1ea8a847f","2021年01月19日，广东鸿铭智能股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"f87a56a7d5ed83fac82d815ff5adf4bf","北京中科晶上科技股份有限公司",8,"终止",,"",1611229201000,"2021-01-21 19:40:01","744","6531864b5bdd11ebb0c708f1ea8a847f","2021年01月21日，北京中科晶上科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"853f422e7ccb388cbe6da8db0163a6ea","洛阳中超新材料股份有限公司首次公开发行并在科创板上市",8,"终止",,"",1611229201000,"2021-01-21 19:40:01","748","653e57385bdd11ebb0c708f1ea8a847f","2021年01月20日，洛阳中超新材料股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"96525ae6e0da13a451804598313027f7","丹娜（天津）生物科技股份有限公司",8,"终止",,"",1611565202000,"2021-01-25 17:00:02","775","b4b825f45eeb11ebb0c708f1ea8a847f","2021年01月21日，丹娜（天津）生物科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"9a4d23dbb13715df4d34ccbadbe05653","浙江光华科技股份有限公司",7,"中止",1,"中止，财报更新",1601461207000,"2020-09-30 18:20:07","474","80678a08030611eb8806a0369f5d6592","2020年9月29日，浙江光华科技股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"9a4d23dbb13715df4d34ccbadbe05653","浙江光华科技股份有限公司",2,"问询回复",,"",1605865800000,"2020-11-20 17:50:00","474","c170ad762b1511eb87f9a0369f5d5d2a","2020年11月20日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复浙江光华科技股份有限公司发行上市审核。"
"9a4d23dbb13715df4d34ccbadbe05653","浙江光华科技股份有限公司",8,"终止",,"",1611565204000,"2021-01-25 17:00:04","474","b4f2aa6c5eeb11ebb0c708f1ea8a847f","2021年01月22日，浙江光华科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"236a35d51a8d0f80e92ec391aabf94da","锐芯微电子股份有限公司",7,"中止",1,"中止，财报更新",1601461504000,"2020-09-30 18:25:04","647","3257d25f030711eb8806a0369f5d6592","2020年9月29日，锐芯微电子股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"236a35d51a8d0f80e92ec391aabf94da","锐芯微电子股份有限公司",2,"问询回复",,"",1609405217000,"2020-12-31 17:00:17","647","92fdbae44b4611ebb0c708f1ea8a847f","2020年12月31日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复锐芯微电子股份有限公司发行上市审核。"
"236a35d51a8d0f80e92ec391aabf94da","锐芯微电子股份有限公司",8,"终止",,"",1611569701000,"2021-01-25 18:15:01","647","2ecbd5625ef611ebb0c708f1ea8a847f","2021年01月25日，锐芯微电子股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"d2fae6efa8305922c17355ca5170fba1","龙迅半导体（合肥）股份有限公司",8,"终止",,"",1611738004000,"2021-01-27 17:00:04","754","098dacc7607e11ebb0c708f1ea8a847f","2021年01月26日，龙迅半导体（合肥）股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"e72d6bbf4983ef36eeb6c31b72e8a682","海南金盘智能科技股份有限公司",7,"中止",1,"中止，财报更新",1601461204000,"2020-09-30 18:20:04","433","7fdfaba7030611eb8806a0369f5d6592","2020年9月30日，海南金盘智能科技股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"e72d6bbf4983ef36eeb6c31b72e8a682","海南金盘智能科技股份有限公司",3,"上市委会议",1,"上市委会议通过",1602752408000,"2020-10-15 17:00:08","433","cf19fe2f0ec411eb87f9a0369f5d5d2a","2020年10月15日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复海南金盘智能科技股份有限公司发行上市审核。"
"25a0c3a1d94316d553c5facc5b8e4931","广州中望龙腾软件股份有限公司",7,"中止",2,"中止，其他事项",1595501101000,"2020-07-23 18:45:01","392","8f6ec747ccd111ea8806a0369f5d6592","2020年7月23日，广州中望龙腾软件股份有限公司因发行人的保荐人、证券服务机构被中国证监会依法采取限制业务活动、责令停业整顿、指定其他机构托管或者接管等监管措施，尚未解除。根据《审核规则》第六十四条（三），本所中止其发行上市审核。"
"25a0c3a1d94316d553c5facc5b8e4931","广州中望龙腾软件股份有限公司",2,"问询回复",,"",1600431302000,"2020-09-18 20:15:02","392","93e1c9eff9a811ea8806a0369f5d6592","2020年9月17日，根据《审核规则》第六十六条，《审核规则》第六十四条（三）所列中止审核情形消除，本所恢复广州中望龙腾软件股份有限公司发行上市审核。"
"c7c472d0255dde6b88cf72bbe9b5c212","深圳市柔宇科技股份有限公司",8,"终止",,"",1612959301000,"2021-02-10 20:15:01","826","98ffba1c6b9911ebb0c708f1ea8a847f","2021年02月10日，深圳市柔宇科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐。根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
