"company_id","company_name","id","name","job_title"
"65fb538e9edd1bd204bab1839960c663","上海荣盛生物药业股份有限公司","903160","朱绍荣","董事长"
"65fb538e9edd1bd204bab1839960c663","上海荣盛生物药业股份有限公司","903161","乐威","总经理"
"65fb538e9edd1bd204bab1839960c663","上海荣盛生物药业股份有限公司","903162","汤桦","董秘"
"65fb538e9edd1bd204bab1839960c663","上海荣盛生物药业股份有限公司","903163","","其他"
"a164c06179d74f58508e36525b33990b","无锡日联科技股份有限公司","903080","刘骏","董事长"
"a164c06179d74f58508e36525b33990b","无锡日联科技股份有限公司","903081","叶俊超","总经理"
"a164c06179d74f58508e36525b33990b","无锡日联科技股份有限公司","903082","乐其中","董秘"
"a164c06179d74f58508e36525b33990b","无锡日联科技股份有限公司","903083","","其他"
"e2ecff43c08495254caba302c0d49457","深圳市中航比特通讯技术股份有限公司","918971","","其他"
"e2ecff43c08495254caba302c0d49457","深圳市中航比特通讯技术股份有限公司","918968","金诗玮","董事长"
"e2ecff43c08495254caba302c0d49457","深圳市中航比特通讯技术股份有限公司","918969","董戴","总经理"
"e2ecff43c08495254caba302c0d49457","深圳市中航比特通讯技术股份有限公司","918970","舒晓峰","董秘"
"05fe13f1b8beba81f012bc6f564fb78f","碧兴物联科技（深圳）股份有限公司","886986","何愿平","董事长"
"9e6736b2d1190aec0017922ae7d26b78","博创智能装备股份有限公司","917335","朱康建","总经理"
"498e16d1ec3c2f75f369dc9b6ce1004f","成都锐成芯微科技股份有限公司","904728","向建军","董事长"
"354c2e407686d5273603f79790cff7cc","嘉兴中润光学科技股份有限公司","827653","张平华","董事长"
"354c2e407686d5273603f79790cff7cc","嘉兴中润光学科技股份有限公司","827654","张平华","总经理"
"354c2e407686d5273603f79790cff7cc","嘉兴中润光学科技股份有限公司","827655","张杰","董秘"
"354c2e407686d5273603f79790cff7cc","嘉兴中润光学科技股份有限公司","827656","","其他"
"498e16d1ec3c2f75f369dc9b6ce1004f","成都锐成芯微科技股份有限公司","904731","","其他"
"498e16d1ec3c2f75f369dc9b6ce1004f","成都锐成芯微科技股份有限公司","904729","沈莉","总经理"
"600d162e17f414dabf7853efe2321cb2","杰华特微电子股份有限公司","919048","ZHOU XUN WEI","董事长"
"600d162e17f414dabf7853efe2321cb2","杰华特微电子股份有限公司","919049","黄必亮","总经理"
"600d162e17f414dabf7853efe2321cb2","杰华特微电子股份有限公司","919050","马问问","董秘"
"600d162e17f414dabf7853efe2321cb2","杰华特微电子股份有限公司","919051","","其他"
"8527dfc40837b77a36340cf7882db85c","江苏华海诚科新材料股份有限公司","882781","韩江龙","董事长"
"05fe13f1b8beba81f012bc6f564fb78f","碧兴物联科技（深圳）股份有限公司","886987","朱缨","总经理"
"05fe13f1b8beba81f012bc6f564fb78f","碧兴物联科技（深圳）股份有限公司","886988","潘海瑭","董秘"
"ecf8a2bba57cf87c71a79cd4e7a665a6","武汉达梦数据库股份有限公司","912653","冯裕才","董事长"
"ecf8a2bba57cf87c71a79cd4e7a665a6","武汉达梦数据库股份有限公司","912654","皮宇","总经理"
"660414aceb6024c1e63a4d76cded0c64","哈尔滨国铁科技集团股份有限公司","912328","","其他"
"8e6b9bf5cf1ec2727175855b12b7109c","深圳市微源半导体股份有限公司","910830","戴兴科","董事长"
"8e6b9bf5cf1ec2727175855b12b7109c","深圳市微源半导体股份有限公司","910831","戴兴科","总经理"
"8e6b9bf5cf1ec2727175855b12b7109c","深圳市微源半导体股份有限公司","910832","安飞","董秘"
"00b2462513e2d2de2cfb9872c58795f3","浙江艾罗网络能源技术股份有限公司","907575","李新富","总经理"
"00b2462513e2d2de2cfb9872c58795f3","浙江艾罗网络能源技术股份有限公司","907576","盛建富","董秘"
"00b2462513e2d2de2cfb9872c58795f3","浙江艾罗网络能源技术股份有限公司","907577","","其他"
"00b2462513e2d2de2cfb9872c58795f3","浙江艾罗网络能源技术股份有限公司","907574","李新富","董事长"
"009cab96b2d3387b6d502d70c91c0a39","深圳精智达技术股份有限公司","918230","张滨","董事长"
"009cab96b2d3387b6d502d70c91c0a39","深圳精智达技术股份有限公司","918231","张滨","总经理"
"009cab96b2d3387b6d502d70c91c0a39","深圳精智达技术股份有限公司","918232","彭娟","董秘"
"009cab96b2d3387b6d502d70c91c0a39","深圳精智达技术股份有限公司","918233","","其他"
"bf7fefb56087191a5111197dd14212f8","诺诚健华医药有限公司（InnoCare Pharma Limited）","910590","Jisong Cui（崔霁松）","董事长"
"bf7fefb56087191a5111197dd14212f8","诺诚健华医药有限公司（InnoCare Pharma Limited）","910591","Jisong Cui（崔霁松）","总经理"
"bf7fefb56087191a5111197dd14212f8","诺诚健华医药有限公司（InnoCare Pharma Limited）","910592","童少靖","董秘"
"746e51adc6b42b82c31e53aab6f3acad","桂林光隆科技集团股份有限公司","911672","彭晖","董事长"
"746e51adc6b42b82c31e53aab6f3acad","桂林光隆科技集团股份有限公司","911673","陈春明","总经理"
"746e51adc6b42b82c31e53aab6f3acad","桂林光隆科技集团股份有限公司","911675","","其他"
"746e51adc6b42b82c31e53aab6f3acad","桂林光隆科技集团股份有限公司","911674","周湘衡","董秘"
"3c3d53bb50d6736051a5315e9eb95df6","邦彦技术股份有限公司","906378","祝国胜","董事长"
"3c3d53bb50d6736051a5315e9eb95df6","邦彦技术股份有限公司","906379","祝国胜","总经理"
"3c3d53bb50d6736051a5315e9eb95df6","邦彦技术股份有限公司","906380","胡霞","董秘"
"3c3d53bb50d6736051a5315e9eb95df6","邦彦技术股份有限公司","906381","","其他"
"c06e4dacc7d968f04f55cf73fd20fc14","上海骄成超声波技术股份有限公司","913329","周宏建","董事长"
"c06e4dacc7d968f04f55cf73fd20fc14","上海骄成超声波技术股份有限公司","913330","周宏建","总经理"
"c06e4dacc7d968f04f55cf73fd20fc14","上海骄成超声波技术股份有限公司","913331","孙凯","董秘"
"c06e4dacc7d968f04f55cf73fd20fc14","上海骄成超声波技术股份有限公司","913332","","其他"
"e72ededa3248c95a2f1d5b8240b8821b","南京磁谷科技股份有限公司","903522","董继勇","总经理"
"e72ededa3248c95a2f1d5b8240b8821b","南京磁谷科技股份有限公司","903523","肖兰花","董秘"
"e72ededa3248c95a2f1d5b8240b8821b","南京磁谷科技股份有限公司","903524","","其他"
"e72ededa3248c95a2f1d5b8240b8821b","南京磁谷科技股份有限公司","903521","吴立华","董事长"
"f0150c1d47fc63ef1fc2b16b5ea20656","合肥颀中科技股份有限公司","896432","张莹","董事长"
"e2fbb6e6da569f983a6f622755a7eb80","美芯晟科技（北京）股份有限公司","917374","CHENG BAOHONG","董事长"
"e2fbb6e6da569f983a6f622755a7eb80","美芯晟科技（北京）股份有限公司","917375","CHENG BAOHONG","总经理"
"e2fbb6e6da569f983a6f622755a7eb80","美芯晟科技（北京）股份有限公司","917376","刘雁","董秘"
"e2fbb6e6da569f983a6f622755a7eb80","美芯晟科技（北京）股份有限公司","917377","","其他"
"565a1e2bc66fdbfc7ada3272cd8ff0b5","安徽安芯电子科技股份有限公司","898793","汪良恩","董事长"
"2af291566b16f756f89aa460dc74c3f5","沈阳富创精密设备股份有限公司","889722","郑广文","董事长"
"2af291566b16f756f89aa460dc74c3f5","沈阳富创精密设备股份有限公司","889723","郑广文","总经理"
"2af291566b16f756f89aa460dc74c3f5","沈阳富创精密设备股份有限公司","889725","","其他"
"8942cca40a4266f4ea023f8529e2967f","苏州韬略生物科技股份有限公司","872378","DAWEI ZHANG（张大为）","总经理"
"abbeb9eb1d53d439bf98ffaf1382fd38","中船（邯郸）派瑞特种气体股份有限公司","918809","孟祥军","总经理"
"abbeb9eb1d53d439bf98ffaf1382fd38","中船（邯郸）派瑞特种气体股份有限公司","918810","许晖","董秘"
"2af291566b16f756f89aa460dc74c3f5","沈阳富创精密设备股份有限公司","889724","徐丹","董秘"
"abbeb9eb1d53d439bf98ffaf1382fd38","中船（邯郸）派瑞特种气体股份有限公司","918811","","其他"
"8942cca40a4266f4ea023f8529e2967f","苏州韬略生物科技股份有限公司","872379","胡晔","董秘"
"8942cca40a4266f4ea023f8529e2967f","苏州韬略生物科技股份有限公司","872380","","其他"
"8942cca40a4266f4ea023f8529e2967f","苏州韬略生物科技股份有限公司","872377","XIAOYANG XIA（夏晓阳）","董事长"
"660414aceb6024c1e63a4d76cded0c64","哈尔滨国铁科技集团股份有限公司","912325","黄俐","董事长"
"660414aceb6024c1e63a4d76cded0c64","哈尔滨国铁科技集团股份有限公司","912326","刘金明","总经理"
"660414aceb6024c1e63a4d76cded0c64","哈尔滨国铁科技集团股份有限公司","912327","赵靖霞","董秘"
"8e6b9bf5cf1ec2727175855b12b7109c","深圳市微源半导体股份有限公司","910833","","其他"
"565a1e2bc66fdbfc7ada3272cd8ff0b5","安徽安芯电子科技股份有限公司","898794","汪良恩","总经理"
"565a1e2bc66fdbfc7ada3272cd8ff0b5","安徽安芯电子科技股份有限公司","898795","鲁进","董秘"
"565a1e2bc66fdbfc7ada3272cd8ff0b5","安徽安芯电子科技股份有限公司","898796","","其他"
"fbc47d73a0725e9d89a9be8cc441a295","江苏微导纳米科技股份有限公司","915893","","其他"
"9c1699a60883b55861fd6a4013a0b2cc","赛恩斯环保股份有限公司","912076","高伟荣","董事长"
"2f4ba222cc59f978756bd1c55024fc70","深圳天德钰科技股份有限公司","912200","郭英麟","董事长"
"2f4ba222cc59f978756bd1c55024fc70","深圳天德钰科技股份有限公司","912201","郭英麟","总经理"
"2f4ba222cc59f978756bd1c55024fc70","深圳天德钰科技股份有限公司","912202","邓玲玲","董秘"
"2f4ba222cc59f978756bd1c55024fc70","深圳天德钰科技股份有限公司","912203","","其他"
"9c1699a60883b55861fd6a4013a0b2cc","赛恩斯环保股份有限公司","912077","蒋国民","总经理"
"9c1699a60883b55861fd6a4013a0b2cc","赛恩斯环保股份有限公司","912078","邱江传","董秘"
"fbc47d73a0725e9d89a9be8cc441a295","江苏微导纳米科技股份有限公司","915890","王磊","董事长"
"81d6e940a77f7f3c21fc038f39e488d7","赛特斯信息科技股份有限公司","902920","逯利军","董事长"
"81d6e940a77f7f3c21fc038f39e488d7","赛特斯信息科技股份有限公司","902921","钱培专","总经理"
"81d6e940a77f7f3c21fc038f39e488d7","赛特斯信息科技股份有限公司","902922","李旭","董秘"
"81d6e940a77f7f3c21fc038f39e488d7","赛特斯信息科技股份有限公司","902923","","其他"
"9c1699a60883b55861fd6a4013a0b2cc","赛恩斯环保股份有限公司","912079","","其他"
"10cdeb02eb043e0c5a9ffb01ec97049b","四川百利天恒药业股份有限公司","916774","朱义","董事长"
"10cdeb02eb043e0c5a9ffb01ec97049b","四川百利天恒药业股份有限公司","916775","朱义","总经理"
"10cdeb02eb043e0c5a9ffb01ec97049b","四川百利天恒药业股份有限公司","916776","张苏娅","董秘"
"7d0ae8849c77c3c574614364ed150e6c","安徽耐科装备科技股份有限公司","910110","黄明玖","董事长"
"7d0ae8849c77c3c574614364ed150e6c","安徽耐科装备科技股份有限公司","910111","郑天勤","总经理"
"7d0ae8849c77c3c574614364ed150e6c","安徽耐科装备科技股份有限公司","910112","黄戎","董秘"
"7d0ae8849c77c3c574614364ed150e6c","安徽耐科装备科技股份有限公司","910113","","其他"
"fbc47d73a0725e9d89a9be8cc441a295","江苏微导纳米科技股份有限公司","915891","ZHOU REN","总经理"
"fbc47d73a0725e9d89a9be8cc441a295","江苏微导纳米科技股份有限公司","915892","龙文","董秘"
"55b6aa34045dddb78635c2128865af4e","湖北万润新能源科技股份有限公司","915730","高文静","董秘"
"55b6aa34045dddb78635c2128865af4e","湖北万润新能源科技股份有限公司","915728","刘世琦","董事长"
"55b6aa34045dddb78635c2128865af4e","湖北万润新能源科技股份有限公司","915729","刘世琦","总经理"
"c2be0df01657c544b80b58ec82cbf8d0","甬矽电子（宁波）股份有限公司","911151","王顺波","董事长"
"c2be0df01657c544b80b58ec82cbf8d0","甬矽电子（宁波）股份有限公司","911152","王顺波","总经理"
"c2be0df01657c544b80b58ec82cbf8d0","甬矽电子（宁波）股份有限公司","911153","金良凯","董秘"
"c2be0df01657c544b80b58ec82cbf8d0","甬矽电子（宁波）股份有限公司","911154","","其他"
"d0564fe2f51b2f544c60d4529c23f251","浙江帕瓦新能源股份有限公司","909390","王宝良","董事长"
"2f48b0a0b035a68ea2cece45a51d133a","上海索辰信息科技股份有限公司","898753","陈灏","董事长"
"2f48b0a0b035a68ea2cece45a51d133a","上海索辰信息科技股份有限公司","898754","陈灏","总经理"
"2f48b0a0b035a68ea2cece45a51d133a","上海索辰信息科技股份有限公司","898755","谢蓉","董秘"
"2f48b0a0b035a68ea2cece45a51d133a","上海索辰信息科技股份有限公司","898756","","其他"
"af3a7a5fab337e0e0cae00d2cf8cbf05","上海奥浦迈生物科技股份有限公司","819692","肖志华","董事长"
"af3a7a5fab337e0e0cae00d2cf8cbf05","上海奥浦迈生物科技股份有限公司","819693","肖志华","总经理"
"af3a7a5fab337e0e0cae00d2cf8cbf05","上海奥浦迈生物科技股份有限公司","819694","倪亮萍","董秘"
"af3a7a5fab337e0e0cae00d2cf8cbf05","上海奥浦迈生物科技股份有限公司","819695","","其他"
"a8a71b4e0df5b745816199fa30f89388","绍兴中芯集成电路制造股份有限公司","908134","丁国兴","董事长"
"a8a71b4e0df5b745816199fa30f89388","绍兴中芯集成电路制造股份有限公司","908135","赵奇","总经理"
"a8a71b4e0df5b745816199fa30f89388","绍兴中芯集成电路制造股份有限公司","908136","王韦","董秘"
"a8a71b4e0df5b745816199fa30f89388","绍兴中芯集成电路制造股份有限公司","908137","","其他"
"44b63e0f66ef7cea7a387128b4ae6bb8","杭州百子尖科技股份有限公司","514069","葛铭","董事长"
"7755f5df506cd1dc952834894fd30622","上海微创电生理医疗科技股份有限公司","905661","","其他"
"0cec2916ff12c3432c2381d3d4757533","北京英视睿达科技股份有限公司","908584","尹文君","董事长"
"0cec2916ff12c3432c2381d3d4757533","北京英视睿达科技股份有限公司","908585","陈宗","总经理"
"0cec2916ff12c3432c2381d3d4757533","北京英视睿达科技股份有限公司","908586","汤宇佳","董秘"
"9f656f83b9f54017b9989c62e489725d","南京高华科技股份有限公司","906938","李维平","董事长"
"9f656f83b9f54017b9989c62e489725d","南京高华科技股份有限公司","906939","李维平","总经理"
"9f656f83b9f54017b9989c62e489725d","南京高华科技股份有限公司","906940","陈新","董秘"
"9f656f83b9f54017b9989c62e489725d","南京高华科技股份有限公司","906941","","其他"
"c79e698170480f8513042a663de53b30","泰凌微电子（上海）股份有限公司","908664","王维航","董事长"
"c79e698170480f8513042a663de53b30","泰凌微电子（上海）股份有限公司","908665","盛文军","总经理"
"c79e698170480f8513042a663de53b30","泰凌微电子（上海）股份有限公司","908666","李鹏","董秘"
"c79e698170480f8513042a663de53b30","泰凌微电子（上海）股份有限公司","908667","","其他"
"ddbf4d63c1a639f2922319c676473b4c","深圳华大智造科技股份有限公司","909590","汪建","董事长"
"ddbf4d63c1a639f2922319c676473b4c","深圳华大智造科技股份有限公司","909591","牟峰","总经理"
"ddbf4d63c1a639f2922319c676473b4c","深圳华大智造科技股份有限公司","909592","韦炜","董秘"
"ddbf4d63c1a639f2922319c676473b4c","深圳华大智造科技股份有限公司","909593","","其他"
"0fbd9c2ed87c2d8bf28bd19f309b5ff9","上海国微思尔芯技术股份有限公司	","899873","黄学良","董事长"
"0fbd9c2ed87c2d8bf28bd19f309b5ff9","上海国微思尔芯技术股份有限公司	","899874","Toshio Nakama","总经理"
"0fbd9c2ed87c2d8bf28bd19f309b5ff9","上海国微思尔芯技术股份有限公司	","899875","熊世坤","董秘"
"e5346e726300c2640ac9a32015ef459d","苏州好博医疗器械股份有限公司","907695","万永钢","总经理"
"15e6d299c76b41d009f56757dfe82ce7","烟台德邦科技股份有限公司","907814","解海华","董事长"
"0cec2916ff12c3432c2381d3d4757533","北京英视睿达科技股份有限公司","908587","","其他"
"6f7112370d128255a605c2df6f2aa126","上海宣泰医药科技股份有限公司","850454","叶峻","董事长"
"6f7112370d128255a605c2df6f2aa126","上海宣泰医药科技股份有限公司","850455","JIANSHENG WAN","总经理"
"6f7112370d128255a605c2df6f2aa126","上海宣泰医药科技股份有限公司","850456","李方立","董秘"
"84a5c3c3db50d9e4c8d7666d4b48d3a6","北京通美晶体技术股份有限公司","911114","","其他"
"84a5c3c3db50d9e4c8d7666d4b48d3a6","北京通美晶体技术股份有限公司","911111","MORRIS SHEN-SHIN YOUNG","董事长"
"84a5c3c3db50d9e4c8d7666d4b48d3a6","北京通美晶体技术股份有限公司","911112","刘文森","总经理"
"84a5c3c3db50d9e4c8d7666d4b48d3a6","北京通美晶体技术股份有限公司","911113","宋晶","董秘"
"15e6d299c76b41d009f56757dfe82ce7","烟台德邦科技股份有限公司","907815","陈田安","总经理"
"15e6d299c76b41d009f56757dfe82ce7","烟台德邦科技股份有限公司","907816","于杰","董秘"
"15e6d299c76b41d009f56757dfe82ce7","烟台德邦科技股份有限公司","907817","","其他"
"7755f5df506cd1dc952834894fd30622","上海微创电生理医疗科技股份有限公司","905658","顾哲毅","董事长"
"7755f5df506cd1dc952834894fd30622","上海微创电生理医疗科技股份有限公司","905659","YIYONG SUN","总经理"
"7755f5df506cd1dc952834894fd30622","上海微创电生理医疗科技股份有限公司","905660","朱郁","董秘"
"deee25ea45424f3f04b655925c07f6a3","江苏国富氢能技术装备股份有限公司","904368","邬品芳","董事长"
"7dd8145bc811d4eee2f0895e032c9c33","思必驰科技股份有限公司","904811","","其他"
"e5346e726300c2640ac9a32015ef459d","苏州好博医疗器械股份有限公司","907696","张志军","董秘"
"e5346e726300c2640ac9a32015ef459d","苏州好博医疗器械股份有限公司","907697","","其他"
"e5346e726300c2640ac9a32015ef459d","苏州好博医疗器械股份有限公司","907694","万永钢","董事长"
"4c7e1d636b7e5b908d10079346d8d4ac","深圳市槟城电子股份有限公司","904448","蔡锦波","董事长"
"4c7e1d636b7e5b908d10079346d8d4ac","深圳市槟城电子股份有限公司","904449","刘鹏","总经理"
"4c7e1d636b7e5b908d10079346d8d4ac","深圳市槟城电子股份有限公司","904450","郑海波","董秘"
"4c7e1d636b7e5b908d10079346d8d4ac","深圳市槟城电子股份有限公司","904451","","其他"
"3476e8e49af6bca5f7842f3608efaf25","浙江陀曼智能科技股份有限公司","898714","刘罡","总经理"
"3476e8e49af6bca5f7842f3608efaf25","浙江陀曼智能科技股份有限公司","898715","杨上锋","董秘"
"3476e8e49af6bca5f7842f3608efaf25","浙江陀曼智能科技股份有限公司","898716","","其他"
"3476e8e49af6bca5f7842f3608efaf25","浙江陀曼智能科技股份有限公司","898713","俞朝杰","董事长"
"b075ce744bca8e203461fee58b540a58","深圳中科飞测科技股份有限公司","911593","Chen Lu","总经理"
"b075ce744bca8e203461fee58b540a58","深圳中科飞测科技股份有限公司","911594","古凯男","董秘"
"b075ce744bca8e203461fee58b540a58","深圳中科飞测科技股份有限公司","911592","Chen Lu","董事长"
"b075ce744bca8e203461fee58b540a58","深圳中科飞测科技股份有限公司","911595","","其他"
"b9609b6f279e262feeabd4d590d1f4e3","深圳市誉辰智能装备股份有限公司","908624","张汉洪","董事长"
"b9609b6f279e262feeabd4d590d1f4e3","深圳市誉辰智能装备股份有限公司","908625","张汉洪","总经理"
"b9609b6f279e262feeabd4d590d1f4e3","深圳市誉辰智能装备股份有限公司","908626","叶宇凌","董秘"
"b9609b6f279e262feeabd4d590d1f4e3","深圳市誉辰智能装备股份有限公司","908627","","其他"
"3c4149fe32d2bd53c43ebd4ea37e21b3","无锡中感微电子股份有限公司","907452","杨晓东","董事长"
"3c4149fe32d2bd53c43ebd4ea37e21b3","无锡中感微电子股份有限公司","907453","杨晓东","总经理"
"3c4149fe32d2bd53c43ebd4ea37e21b3","无锡中感微电子股份有限公司","907454","曹英海","董秘"
"3c4149fe32d2bd53c43ebd4ea37e21b3","无锡中感微电子股份有限公司","907455","","其他"
"c405e90cc24b1722c10df65ed4d92faf","四川华丰科技股份有限公司","902438","杨艳辉","董事长"
"c405e90cc24b1722c10df65ed4d92faf","四川华丰科技股份有限公司","902439","刘太国","总经理"
"c405e90cc24b1722c10df65ed4d92faf","四川华丰科技股份有限公司","902440","蒋道才","董秘"
"c405e90cc24b1722c10df65ed4d92faf","四川华丰科技股份有限公司","902441","","其他"
"9b8bb5d571807a0ae8de2f13717fe0c4","河南嘉晨智能控制股份有限公司","905336","姚欣","董事长"
"9b8bb5d571807a0ae8de2f13717fe0c4","河南嘉晨智能控制股份有限公司","905337","姚欣","总经理"
"9b8bb5d571807a0ae8de2f13717fe0c4","河南嘉晨智能控制股份有限公司","905338","陆诗仪","董秘"
"9b8bb5d571807a0ae8de2f13717fe0c4","河南嘉晨智能控制股份有限公司","905339","","其他"
"eb987a3fbca2c46d3c0943dbb494d484","杭州联川生物技术股份有限公司","911872","郎秋蕾","董事长"
"eb987a3fbca2c46d3c0943dbb494d484","杭州联川生物技术股份有限公司","911873","郎秋蕾","总经理"
"eb987a3fbca2c46d3c0943dbb494d484","杭州联川生物技术股份有限公司","911874","陈志锋","董秘"
"57816532398b2e9618e7b01396719b75","上海治臻新能源股份有限公司","906058","陈关龙","董事长"
"57816532398b2e9618e7b01396719b75","上海治臻新能源股份有限公司","906059","蓝树槐","总经理"
"57816532398b2e9618e7b01396719b75","上海治臻新能源股份有限公司","906060","周建平","董秘"
