"company_id","company_name","stage","stage_name","stage_status","stage_status_name","timestamp","date","project_id","id","reason"
"5952c9e466b3a12ed88c0c3068aedefb","正元地理信息集团股份有限公司",3,"上市委会议",1,"上市委会议通过",1617354002000,"2021-04-02 17:00:02","635","cf468b4c939111ebb0c708f1ea8a847f","2021年4月2日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复正元地理信息集团股份有限公司发行上市审核。"
"5952c9e466b3a12ed88c0c3068aedefb","正元地理信息集团股份有限公司",4,"提交注册",,"",1618563603000,"2021-04-16 17:00:03","635","20548d029e9211ebb0c708f1ea8a847f",""
"5952c9e466b3a12ed88c0c3068aedefb","正元地理信息集团股份有限公司",4,"提交注册",,"",1618581603000,"2021-04-16 22:00:03","635","20e801da9e9211ebb0c708f1ea8a847f",""
"5952c9e466b3a12ed88c0c3068aedefb","正元地理信息集团股份有限公司",4,"提交注册",,"",1621933207000,"2021-05-25 17:00:07","635","9734d1e2bd3711eb9f2608f1ea8a847f",""
"5952c9e466b3a12ed88c0c3068aedefb","正元地理信息集团股份有限公司",5,"注册结果",1,"注册生效",1622019609000,"2021-05-26 17:00:09","635","c1c05984be0011eb9f2608f1ea8a847f",""
"5952c9e466b3a12ed88c0c3068aedefb","正元地理信息集团股份有限公司",5,"注册结果",1,"注册生效",1622192406000,"2021-05-28 17:00:06","635","15bb4f71bf9311eb9f2608f1ea8a847f",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",1,"受理阶段",,"",1591261216000,"2020-06-04 17:00:16","540","c7a67f04-a641-11ea-8806-a0369f5d6592",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",2,"问询回复",,"",1593693900000,"2020-07-02 20:45:00","540","d7c2365cbc6111ea8806a0369f5d6592",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",2,"问询回复",,"",1600851606000,"2020-09-23 17:00:06","540","29e23bebfd7b11ea8806a0369f5d6592",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",2,"问询回复",,"",1604050504000,"2020-10-30 17:35:04","540","2e8ad3011a9311eb87f9a0369f5d5d2a",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",3,"上市委会议",1,"上市委会议通过",1605005104000,"2020-11-10 18:45:04","540","c8bacffc234111eb87f9a0369f5d5d2a",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",4,"提交注册",,"",1608127203000,"2020-12-16 22:00:03","540","e49c67473fa411ebb0c708f1ea8a847f",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",4,"提交注册",,"",1611103522000,"2021-01-20 08:45:22","540","8c7f7884596b11ebb0c708f1ea8a847f",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",5,"注册结果",1,"注册生效",1611133206000,"2021-01-20 17:00:06","540","e0c2d2f25afd11ebb0c708f1ea8a847f",""
"6fc188491b79a4318b4f375419093e70","武汉菱电汽车电控系统股份有限公司",5,"注册结果",1,"注册生效",1612947617000,"2021-02-10 17:00:17","540","60aaaa386b7e11ebb0c708f1ea8a847f",""
"85e48e14412ea6385b221cb44735cfaf","精英数智科技股份有限公司",1,"受理阶段",,"",1573462803000,"2019-11-11 17:00:03","293","c9a85cb2-f001-4f19-b855-6a50438929db_1171",""
"85e48e14412ea6385b221cb44735cfaf","精英数智科技股份有限公司",2,"问询回复",,"",1575888299000,"2019-12-09 18:44:59","293","f32ed07e-1a70-11ea-8806-a0369f5d6592",""
"85e48e14412ea6385b221cb44735cfaf","精英数智科技股份有限公司",7,"中止",1,"中止，财报更新",1580720415000,"2020-02-03 17:00:15","293","90745183-4663-11ea-8806-a0369f5d6592","2020年1月31日，精英数智科技股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"85e48e14412ea6385b221cb44735cfaf","精英数智科技股份有限公司",2,"问询回复",,"",1586422807000,"2020-04-09 17:00:07","293","7f1632b0-7a40-11ea-8806-a0369f5d6592","2020年4月9日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复精英数智科技股份有限公司发行上市审核。"
"85e48e14412ea6385b221cb44735cfaf","精英数智科技股份有限公司",2,"问询回复",,"",1598010008000,"2020-08-21 19:40:08","293","0c5ec443e3a311ea8806a0369f5d6592",""
"85e48e14412ea6385b221cb44735cfaf","精英数智科技股份有限公司",3,"上市委会议",3,"上市委未通过",1598955302000,"2020-09-01 18:15:02","293","feb8b336ec3b11ea8806a0369f5d6592",""
"85e48e14412ea6385b221cb44735cfaf","精英数智科技股份有限公司",8,"终止",,"",1598966100000,"2020-09-01 21:15:00","293","23d193eaec5511ea8806a0369f5d6592","2020年09月01日，精英数智科技股份有限公司因本所审核不通过。根据《审核规则》第六十七条（九），本所终止其发行上市审核。"
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",1,"受理阶段",,"",1577437221000,"2019-12-27 17:00:21","337","450968c8-2887-11ea-8806-a0369f5d6592",""
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",2,"问询回复",,"",1579251601000,"2020-01-17 17:00:01","337","be90a648-3907-11ea-8806-a0369f5d6592",""
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",7,"中止",1,"中止，财报更新",1580720428000,"2020-02-03 17:00:28","337","93005656-4663-11ea-8806-a0369f5d6592","2020年1月31日，上纬新材料科技股份有限公司因发行上市申请文件中记载的财务资料已过有效期，需要补充提交。根据《审核规则》第六十四条（六），本所中止其发行上市审核。"
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",2,"问询回复",,"",1587459603000,"2020-04-21 17:00:03","337","7b6266af-83ae-11ea-8806-a0369f5d6592","2020年4月20日，根据《审核规则》第六十六条，《审核规则》第六十四条（六）所列中止审核情形消除，本所恢复上纬新材料科技股份有限公司发行上市审核。"
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",2,"问询回复",,"",1594036504000,"2020-07-06 19:55:04","337","8593aa57bf7f11ea8806a0369f5d6592",""
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",3,"上市委会议",1,"上市委会议通过",1594803604000,"2020-07-15 17:00:04","337","90cc796dc67911ea8806a0369f5d6592",""
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",4,"提交注册",,"",1595340004000,"2020-07-21 22:00:04","337","0d11afafcb3411ea8806a0369f5d6592",""
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",4,"提交注册",,"",1599042296000,"2020-09-02 18:24:56","337","868afa6aec3111ea8806a0369f5d6592",""
"7180ba5a47db3be3c40147b325e54f93","上纬新材料科技股份有限公司",5,"注册结果",1,"注册生效",1599040202000,"2020-09-02 17:50:02","337","aae47180ed0111ea8806a0369f5d6592",""
"7ea28cb3ce1f67d4257ddda30e49c790","江苏泛亚微透科技股份有限公司",1,"受理阶段",,"",1585904410000,"2020-04-03 17:00:10","383","8066e75d-7589-11ea-8806-a0369f5d6592",""
"7ea28cb3ce1f67d4257ddda30e49c790","江苏泛亚微透科技股份有限公司",2,"问询回复",,"",1587558900000,"2020-04-22 20:35:00","383","aecaa98e-8495-11ea-8806-a0369f5d6592",""
"7ea28cb3ce1f67d4257ddda30e49c790","江苏泛亚微透科技股份有限公司",2,"问询回复",,"",1594632603000,"2020-07-13 17:30:03","383","6c90754dc4eb11ea8806a0369f5d6592",""
"7ea28cb3ce1f67d4257ddda30e49c790","江苏泛亚微透科技股份有限公司",3,"上市委会议",1,"上市委会议通过",1595412600000,"2020-07-22 18:10:00","383","80e38f83cc0311ea8806a0369f5d6592",""
"7ea28cb3ce1f67d4257ddda30e49c790","江苏泛亚微透科技股份有限公司",4,"提交注册",,"",1595599202000,"2020-07-24 22:00:02","383","0e4bdaa4cd8c11ea8806a0369f5d6592",""
"7ea28cb3ce1f67d4257ddda30e49c790","江苏泛亚微透科技股份有限公司",4,"提交注册",,"",1599042314000,"2020-09-02 18:25:14","383","8639c31dec3111ea8806a0369f5d6592",""
"7ea28cb3ce1f67d4257ddda30e49c790","江苏泛亚微透科技股份有限公司",5,"注册结果",1,"注册生效",1599040203000,"2020-09-02 17:50:03","383","ab0ec6cded0111ea8806a0369f5d6592",""
"6a363db935cf7ea9a2684346c12cfef2","天臣国际医疗科技股份有限公司",1,"受理阶段",,"",1587114008000,"2020-04-17 17:00:08","397","d1caa23d-8089-11ea-8806-a0369f5d6592",""
"6a363db935cf7ea9a2684346c12cfef2","天臣国际医疗科技股份有限公司",2,"问询回复",,"",1588928409000,"2020-05-08 17:00:09","397","4e0e5f32910a11ea8806a0369f5d6592",""
"6a363db935cf7ea9a2684346c12cfef2","天臣国际医疗科技股份有限公司",2,"问询回复",,"",1594285203000,"2020-07-09 17:00:03","397","9222fb45c1c211ea8806a0369f5d6592",""
"6a363db935cf7ea9a2684346c12cfef2","天臣国际医疗科技股份有限公司",3,"上市委会议",1,"上市委会议通过",1595235605000,"2020-07-20 17:00:05","397","65761293ca6711ea8806a0369f5d6592",""
"6a363db935cf7ea9a2684346c12cfef2","天臣国际医疗科技股份有限公司",4,"提交注册",,"",1596117603000,"2020-07-30 22:00:03","397","f187256dd24711ea8806a0369f5d6592",""
"6a363db935cf7ea9a2684346c12cfef2","天臣国际医疗科技股份有限公司",4,"提交注册",,"",1599042232000,"2020-09-02 18:23:52","397","db3b118fe90c11ea8806a0369f5d6592",""
"6a363db935cf7ea9a2684346c12cfef2","天臣国际医疗科技股份有限公司",5,"注册结果",1,"注册生效",1599040203000,"2020-09-02 17:50:03","397","ab23cc56ed0111ea8806a0369f5d6592",""
"2bf5b442867d5473e3486c2953043301","上海阿拉丁生化科技股份有限公司",1,"受理阶段",,"",1588068004000,"2020-04-28 18:00:04","415","06506bcb893711ea8806a0369f5d6592",""
"2bf5b442867d5473e3486c2953043301","上海阿拉丁生化科技股份有限公司",2,"问询回复",,"",1590483606000,"2020-05-26 17:00:06","415","482a2133-9f2f-11ea-8806-a0369f5d6592",""
"2bf5b442867d5473e3486c2953043301","上海阿拉丁生化科技股份有限公司",2,"问询回复",,"",1597136405000,"2020-08-11 17:00:05","415","09aaf7fadbb111ea8806a0369f5d6592",""
"2bf5b442867d5473e3486c2953043301","上海阿拉丁生化科技股份有限公司",3,"上市委会议",1,"上市委会议通过",1597923001000,"2020-08-20 19:30:01","415","7bf631bce2d811ea8806a0369f5d6592",""
"2bf5b442867d5473e3486c2953043301","上海阿拉丁生化科技股份有限公司",4,"提交注册",,"",1598364002000,"2020-08-25 22:00:02","415","ca040916e6d011ea8806a0369f5d6592",""
"2bf5b442867d5473e3486c2953043301","上海阿拉丁生化科技股份有限公司",5,"注册结果",1,"注册生效",1599642006000,"2020-09-09 17:00:06","415","d8696dadf27a11ea8806a0369f5d6592",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",1,"受理阶段",,"",1588934104000,"2020-05-08 18:35:04","443","91ec32e3911711ea8806a0369f5d6592",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",2,"问询回复",,"",1590666900000,"2020-05-28 19:55:00","443","0f1d32f6-a0da-11ea-8806-a0369f5d6592",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",2,"问询回复",,"",1594976409000,"2020-07-17 17:00:09","443","e5c0e9d7c80b11ea8806a0369f5d6592",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",3,"上市委会议",1,"上市委会议通过",1595926813000,"2020-07-28 17:00:13","443","bb4c30e0d0b011ea8806a0369f5d6592",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",4,"提交注册",,"",1596549605000,"2020-08-04 22:00:05","443","2a2e3c6bd63711ea8806a0369f5d6592",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",5,"注册结果",1,"注册生效",1601354005000,"2020-09-29 12:33:25","443","44d57fb9ade2c5900bb8ea71f26b25fc",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",5,"注册结果",1,"注册生效",1600246809000,"2020-09-16 17:00:09","443","0131099af7fb11ea8806a0369f5d6592",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",5,"注册结果",1,"注册生效",1601357661000,"2020-09-29 13:34:21","443","af63915a820439ad0ef88fe6d9fa919e",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",5,"注册结果",1,"注册生效",1601348412000,"2020-09-29 11:00:12","443","f9f826e2abd8c2861b7de3c4ca3c74f8",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",5,"注册结果",1,"注册生效",1601372887000,"2020-09-29 17:48:07","443","36b717288e4d7bd939980906ac6d5c45",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",5,"注册结果",1,"注册生效",1601373607000,"2020-09-29 18:00:07","443","0a7d2d4757983efef11e0798e9e3f567",""
"a452c4903513b659a7af7eed415cef18","深圳市科思科技股份有限公司",5,"注册结果",1,"注册生效",1601358113000,"2020-09-29 13:41:53","443","70a423efbf54bf2b4da3c1c9c7263bdd",""
"fdfe392c67deff1305a07e5cbd1badf2","上海博科资讯股份有限公司",1,"受理阶段",,"",1593507619000,"2020-06-30 17:00:19","650","164a0e1bbab011ea8806a0369f5d6592",""
"fdfe392c67deff1305a07e5cbd1badf2","上海博科资讯股份有限公司",2,"问询回复",,"",1595935800000,"2020-07-28 19:30:00","650","ac6703ced0c511ea8806a0369f5d6592",""
"fdfe392c67deff1305a07e5cbd1badf2","上海博科资讯股份有限公司",8,"终止",,"",1601024424000,"2020-09-25 17:00:24","650","82cd4fb5ff0d11ea8806a0369f5d6592","2020年09月24日，上海博科资讯股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐根据《审核规则》第六十七条（二），本所终止其发行上市审核。"
"a18601684b7abcdc38f15dd03f7daea3","深圳市万佳安物联科技股份有限公司",1,"受理阶段",,"",1592298012000,"2020-06-16 17:00:12","561","c47b0f61afaf11ea8806a0369f5d6592",""
